sneakers_ref,img_url2,title,color,brand,img_url
B41776,https://assets.caliroots.com/images/466276/original.jpg,adidas Skateboarding - 3St.001,Bleu,adidas Skateboarding,https://assets.caliroots.com/images/466273/original.jpg
921733-700,https://assets.caliroots.com/images/465877/original.jpg,Nike - Wmns Air Max 97,OR,Nike,https://assets.caliroots.com/images/465876/original.jpg
F34247,https://assets.caliroots.com/images/465771/original.jpg,adidas by Raf Simons - Raf Simons Detroit Runner,Gris,adidas by Raf Simons,https://assets.caliroots.com/images/465770/original.jpg
MS247TN,https://assets.caliroots.com/images/465711/original.jpg,New Balance - Ms247tn,Gris,New Balance,https://assets.caliroots.com/images/465713/original.jpg
MS247TG,https://assets.caliroots.com/images/465699/original.jpg,New Balance - Ms247tg,Gris,New Balance,https://assets.caliroots.com/images/465704/original.jpg
MS247TO,https://assets.caliroots.com/images/465692/original.jpg,New Balance - Ms247to,Noir,New Balance,https://assets.caliroots.com/images/465697/original.jpg
ML574GYG,https://assets.caliroots.com/images/465685/original.jpg,New Balance - Ml574gyg,Gris,New Balance,https://assets.caliroots.com/images/465686/original.jpg
368405-01,https://assets.caliroots.com/images/465345/original.jpg,Puma - X Roland Rs-100,Noir,Puma,https://assets.caliroots.com/images/465346/original.jpg
368406-01,https://assets.caliroots.com/images/465283/original.jpg,Puma - X Roland Rs-0,Noir,Puma,https://assets.caliroots.com/images/465285/original.jpg
366310-02,https://assets.caliroots.com/images/465268/original.jpg,Puma - X The Weekend Suede Classic,Gris,Puma,https://assets.caliroots.com/images/465270/original.jpg
CN6033,https://assets.caliroots.com/images/465037/original.jpg,Reebok - Daytona Dmx,Blanc,Reebok,https://assets.caliroots.com/images/465035/original.jpg
CG5952,https://assets.caliroots.com/images/464975/original.jpg,adidas by C.P Company - Kamanda Mii,Marron,adidas by C.P Company,https://assets.caliroots.com/images/464973/original.jpg
700155-103,https://assets.caliroots.com/images/464844/original.jpg,Nike - Air Max 90 Premium,Blanc,Nike,https://assets.caliroots.com/images/464847/original.jpg
161527C,https://assets.caliroots.com/images/464612/original.jpg,Cons Skate - One Star Pro Cc,Jaune,Cons Skate,https://assets.caliroots.com/images/464614/original.jpg
B37365,https://assets.caliroots.com/images/464546/original.jpg,adidas Originals - Pod-S3-1,Gris,adidas Originals,https://assets.caliroots.com/images/464544/original.jpg
361812C,https://assets.caliroots.com/images/464328/original.jpg,Converse - Kids One Star Ox,Noir,Converse,https://assets.caliroots.com/images/464327/original.jpg
W990SM4,https://assets.caliroots.com/images/464313/original.jpg,New Balance - W990sm4,Vert,New Balance,https://assets.caliroots.com/images/464312/original.jpg
U520DA,https://assets.caliroots.com/images/464299/original.jpg,New Balance - U520da,Gris,New Balance,https://assets.caliroots.com/images/464297/original.jpg
MRL247WT,https://assets.caliroots.com/images/464281/original.jpg,New Balance - Mrl247wt,Marron,New Balance,https://assets.caliroots.com/images/464285/original.jpg
MRL247WS,https://assets.caliroots.com/images/464278/original.jpg,New Balance - Mrl247ws,Blanc,New Balance,https://assets.caliroots.com/images/464273/original.jpg
ML574EPC,https://assets.caliroots.com/images/464267/original.jpg,New Balance - Ml574epc,Gris,New Balance,https://assets.caliroots.com/images/464265/original.jpg
M990WE2,https://assets.caliroots.com/images/464257/original.jpg,New Balance - M990we2,Blanc,New Balance,https://assets.caliroots.com/images/464262/original.jpg
VA347XU2E,https://assets.caliroots.com/images/463816/original.jpg,Vans - Style 112 Pro,Rouge,Vans,https://assets.caliroots.com/images/463817/original.jpg
VA2RR1U8Q,https://assets.caliroots.com/images/463729/original.jpg,Vans - Era 95 Dx,Rouge,Vans,https://assets.caliroots.com/images/463734/original.jpg
V00Q0DU14,https://assets.caliroots.com/images/463711/original.jpg,Vans - Authentic Pro,Marron,Vans,https://assets.caliroots.com/images/463716/original.jpg
V00UDFU9O,https://assets.caliroots.com/images/463239/original.jpg,Vans Vault - Og Classic Slip-On Lx,Noir,Vans Vault,https://assets.caliroots.com/images/463240/original.jpg
V00UDDU9L,https://assets.caliroots.com/images/463228/original.jpg,Vans Vault - Og Authentic Lx,Noir,Vans Vault,https://assets.caliroots.com/images/463232/original.jpg
CN7885,https://assets.caliroots.com/images/463184/original.jpg,Reebok - Mobius Og Mu,Blanc,Reebok,https://assets.caliroots.com/images/463185/original.jpg
cn4888,https://assets.caliroots.com/images/462708/original.jpg,Reebok - Revenge Plus,Violet,Reebok,https://assets.caliroots.com/images/462714/original.jpg
AT0055-400,https://assets.caliroots.com/images/462695/original.jpg,Nike - Wmns Epic React Flyknit,Bleu,Nike,https://assets.caliroots.com/images/462694/original.jpg
AO1017-001,https://assets.caliroots.com/images/462685/original.jpg,Nike - Wmns Air Force 1 ´07 Lxx,Noir,Nike,https://assets.caliroots.com/images/462686/original.jpg
MSIR,https://assets.caliroots.com/images/462634/original.jpg,Eytys - Mother Suede,Gris,Eytys,https://assets.caliroots.com/images/462636/original.jpg
B96324,https://assets.caliroots.com/images/462362/original.jpg,adidas Originals - Samba Og,Noir,adidas Originals,https://assets.caliroots.com/images/462364/original.jpg
B41686,https://assets.caliroots.com/images/462210/original.jpg,adidas Skateboarding - X Numbers City Cup,Gris,adidas Skateboarding,https://assets.caliroots.com/images/462211/original.jpg
AQ9688-100,https://assets.caliroots.com/images/462065/original.jpg,Nike - Presto Fly Jdi,Blanc,Nike,https://assets.caliroots.com/images/462066/original.jpg
AO3170-100,https://assets.caliroots.com/images/461925/original.jpg,Nike - Wmns Exp-14,Blanc,Nike,https://assets.caliroots.com/images/461931/original.jpg
631303-029,https://assets.caliroots.com/images/461912/original.jpg,Nike SB - Stefan Janoski Max,Noir,Nike SB,https://assets.caliroots.com/images/461910/original.jpg
AQ0936,https://assets.caliroots.com/images/461895/original.jpg,adidas Originals - Nmd_R1 Stlt Pk,Noir,adidas Originals,https://assets.caliroots.com/images/461896/original.jpg
D96627,https://assets.caliroots.com/images/461745/original.jpg,adidas Originals - Nmd_R1,Noir,adidas Originals,https://assets.caliroots.com/images/461744/original.jpg
368135-01,https://assets.caliroots.com/images/461581/original.jpg,Puma - Wmns California Exotic,Blanc,Puma,https://assets.caliroots.com/images/461582/original.jpg
368024-02,https://assets.caliroots.com/images/461575/original.jpg,Puma - Wmns Thunder Desert,Vert,Puma,https://assets.caliroots.com/images/461577/original.jpg
367997-04,https://assets.caliroots.com/images/461562/original.jpg,Puma - Thunder Desert,Noir,Puma,https://assets.caliroots.com/images/461561/original.jpg
366323 01,https://assets.caliroots.com/images/461518/original.jpg,Puma - X Panini Suede Classic,Noir,Puma,https://assets.caliroots.com/images/461523/original.jpg
365319-04,https://assets.caliroots.com/images/461511/original.jpg,Puma - Clyde From The Archive,Rouge,Puma,https://assets.caliroots.com/images/461513/original.jpg
M1500PWK,https://assets.caliroots.com/images/461429/original.jpg,New Balance - M1500pwk,Gris,New Balance,https://assets.caliroots.com/images/461434/original.jpg
AT0073-001,https://assets.caliroots.com/images/460944/original.jpg,Nike - Wmns Air Force 1 Lo,Noir,Nike,https://assets.caliroots.com/images/460948/original.jpg
926955-007,https://assets.caliroots.com/images/460895/original.jpg,Nike - Air Zoom Spiridon ´16,Gris,Nike,https://assets.caliroots.com/images/460894/original.jpg
WSBL,https://assets.caliroots.com/images/460871/original.jpg,Eytys - Wave Suede,Noir,Eytys,https://assets.caliroots.com/images/460877/original.jpg
AQ7941-002,https://assets.caliroots.com/images/460729/original.jpg,Nike SB - Zoom Bruin Ultra,Gris,Nike SB,https://assets.caliroots.com/images/460733/original.jpg
MSX90WG,https://assets.caliroots.com/images/460167/original.jpg,New Balance - Msx90wg,Blanc,New Balance,https://assets.caliroots.com/images/460534/original.jpg
MSX90BG,https://assets.caliroots.com/images/460516/original.jpg,New Balance - Msx90bg,Noir,New Balance,https://assets.caliroots.com/images/460517/original.jpg
DV3638,https://assets.caliroots.com/images/459387/original.jpg,Reebok - X Beams Boy Workout Clean Fvs,Rose,Reebok,https://assets.caliroots.com/images/459386/original.jpg
B37726,https://assets.caliroots.com/images/459369/original.jpg,adidas Originals - Swift Run,Noir,adidas Originals,https://assets.caliroots.com/images/459373/original.jpg
B41792,https://assets.caliroots.com/images/459360/original.jpg,adidas Originals - Pw Tennis Hu,Blanc,adidas Originals,https://assets.caliroots.com/images/459356/original.jpg
B37955,https://assets.caliroots.com/images/459337/original.jpg,adidas Originals - N-5923,Kaki,adidas Originals,https://assets.caliroots.com/images/459341/original.jpg
B37982,https://assets.caliroots.com/images/459281/original.jpg,adidas Originals - W N-5923,Orange,adidas Originals,https://assets.caliroots.com/images/459279/original.jpg
CM8271,https://assets.caliroots.com/images/459028/original.jpg,adidas Originals - X Parley Ultra Boost Laceless,Gris,adidas Originals,https://assets.caliroots.com/images/459024/original.jpg
CN4981,https://assets.caliroots.com/images/459002/original.jpg,Reebok - Phase 1 Pro,Gris,Reebok,https://assets.caliroots.com/images/459000/original.jpg
VA3DOSB9K,https://assets.caliroots.com/images/458478/original.jpg,Vans - Ultra Range Pro,Noir,Vans,https://assets.caliroots.com/images/458477/original.jpg
V00ZD4U20,https://assets.caliroots.com/images/458269/original.jpg,Vans - Old Skool Pro,Blanc,Vans,https://assets.caliroots.com/images/458273/original.jpg
VA348EU8U,https://assets.caliroots.com/images/458260/original.jpg,Vans - Half Cab,Vert,Vans,https://assets.caliroots.com/images/458261/original.jpg
VA38FRU8M,https://assets.caliroots.com/images/458220/original.jpg,Vans - Era,Rouge,Vans,https://assets.caliroots.com/images/458221/original.jpg
VA38FIU9D,https://assets.caliroots.com/images/458180/original.jpg,Vans - Lampin,Violet,Vans,https://assets.caliroots.com/images/458185/original.jpg
VA3MVR4QU,https://assets.caliroots.com/images/458146/original.jpg,Vans - Ultrarange Gore,Rouge,Vans,https://assets.caliroots.com/images/458148/original.jpg
VA3MVAUCY,https://assets.caliroots.com/images/458141/original.jpg,Vans - Slip-On 47 V Dx,Blanc,Vans,https://assets.caliroots.com/images/458142/original.jpg
VA3DZ3U8H,https://assets.caliroots.com/images/458092/original.jpg,Vans - Style 36,Bleu,Vans,https://assets.caliroots.com/images/458089/original.jpg
VA2XSGU1U,https://assets.caliroots.com/images/458080/original.jpg,Vans - Kyle Walker Pro,Marron,Vans,https://assets.caliroots.com/images/458078/original.jpg
VA3TL36BT,https://assets.caliroots.com/images/458066/original.jpg,Vans - Youth Old Skool Platform,Noir,Vans,https://assets.caliroots.com/images/458068/original.jpg
AO3166-003,https://assets.caliroots.com/images/457789/original.jpg,Nike - Wmns Pre-Love O.X.,Noir,Nike,https://assets.caliroots.com/images/457788/original.jpg
AJ1440-001,https://assets.caliroots.com/images/457756/original.jpg,Nike SB - Wmns Bruin Lo,Noir,Nike SB,https://assets.caliroots.com/images/457761/original.jpg
MS247EG,https://assets.caliroots.com/images/457357/original.jpg,New Balance - Ms247eg,Gris,New Balance,https://assets.caliroots.com/images/457358/original.jpg
CN4405,https://assets.caliroots.com/images/457164/original.jpg,Reebok - Workout Plus Mu,Noir,Reebok,https://assets.caliroots.com/images/457162/original.jpg
CN3661,https://assets.caliroots.com/images/457140/original.jpg,Reebok - Workout Plus 85 Txt,Noir,Reebok,https://assets.caliroots.com/images/457141/original.jpg
B41769,https://assets.caliroots.com/images/457003/original.jpg,adidas Originals - Deerupt,Rouge,adidas Originals,https://assets.caliroots.com/images/456992/original.jpg
1193A014-020,https://assets.caliroots.com/images/456886/original.jpg,Asics - Gel-Diablo,Gris,Asics,https://assets.caliroots.com/images/456882/original.jpg
CM8315,https://assets.caliroots.com/images/456867/original.jpg,adidas Originals - Pure Boost Dpr,Noir,adidas Originals,https://assets.caliroots.com/images/456865/original.jpg
CM8279,https://assets.caliroots.com/images/456855/original.jpg,adidas Originals - Ultra Boost Uncaged,Rose,adidas Originals,https://assets.caliroots.com/images/456854/original.jpg
BA7276,https://assets.caliroots.com/images/456844/original.jpg,adidas Originals - Forum Lo,Blanc,adidas Originals,https://assets.caliroots.com/images/456849/original.jpg
AQ0601,https://assets.caliroots.com/images/456798/original.jpg,adidas Fotball - Predator Tango,Jaune,adidas Fotball,https://assets.caliroots.com/images/456795/original.jpg
367998-02,https://assets.caliroots.com/images/456670/original.jpg,Puma - Wmns Thunder Electric,Blanc,Puma,https://assets.caliroots.com/images/456667/original.jpg
B96267,https://assets.caliroots.com/images/456603/original.jpg,adidas Skateboarding - Matchcourt Rx,Violet,adidas Skateboarding,https://assets.caliroots.com/images/456605/original.jpg
AO1544-200,https://assets.caliroots.com/images/456095/original.jpg,Nike - Fast Exp-Z07,Vert,Nike,https://assets.caliroots.com/images/456350/original.jpg
B22786,https://assets.caliroots.com/images/456295/original.jpg,adidas Skateboarding - Matchcourt High Rx,Noir,adidas Skateboarding,https://assets.caliroots.com/images/456296/original.jpg
B22784,https://assets.caliroots.com/images/456289/original.jpg,adidas Skateboarding - Matchcourt,Noir,adidas Skateboarding,https://assets.caliroots.com/images/456285/original.jpg
B22755,https://assets.caliroots.com/images/456262/original.jpg,adidas Skateboarding - Suciu Adv Ii,Bleu,adidas Skateboarding,https://assets.caliroots.com/images/456265/original.jpg
H8P2N-9090,https://assets.caliroots.com/images/456079/original.jpg,Casio - X Casio G-Shock Gel-Mai Knit,Noir,Casio,https://assets.caliroots.com/images/456081/original.jpg
B96508,https://assets.caliroots.com/images/456030/original.jpg,adidas Originals - W Arkyn Pk,Orange,adidas Originals,https://assets.caliroots.com/images/456028/original.jpg
B41513,https://assets.caliroots.com/images/456001/original.jpg,adidas Originals - W Superstar,Blanc,adidas Originals,https://assets.caliroots.com/images/456003/original.jpg
BZ0417,https://assets.caliroots.com/images/455966/original.jpg,adidas Originals - I Superstar Cf,Noir,adidas Originals,https://assets.caliroots.com/images/455999/original.jpg
AQ0919,https://assets.caliroots.com/images/455995/original.jpg,adidas Originals - W Superstar Slip On,Orange,adidas Originals,https://assets.caliroots.com/images/455996/original.jpg
B41553,https://assets.caliroots.com/images/455998/original.jpg,adidas Originals - I Gazelle Cf,Rose,adidas Originals,https://assets.caliroots.com/images/455958/original.jpg
B37856,https://assets.caliroots.com/images/455629/original.jpg,adidas Originals - Nizza,Noir,adidas Originals,https://assets.caliroots.com/images/455628/original.jpg
B37434,https://assets.caliroots.com/images/455620/original.jpg,adidas Originals - X_Plr,Noir,adidas Originals,https://assets.caliroots.com/images/455621/original.jpg
VA3MVQYGU,https://assets.caliroots.com/images/455269/original.jpg,Vans - Ultrarange Ac,Violet,Vans,https://assets.caliroots.com/images/455272/original.jpg
VZBU5GU,https://assets.caliroots.com/images/455261/original.jpg,Vans - Kids Classic Slip-On,Blanc,Vans,https://assets.caliroots.com/images/455264/original.jpg
AO5417-200,https://assets.caliroots.com/images/455253/original.jpg,Nike - Air Footscape Woven Nm Flyknit,Marron,Nike,https://assets.caliroots.com/images/455257/original.jpg
